epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
8,,,4739,,,,,,,,,,0.3887265920639038,,,,,,,,,,
8,,,4759,,,,,,,,,,0.4038330912590027,,,,,,,,,,
8,,,4779,,,,,,,,,,0.2210124433040619,,,,,,,,,,
8,,,4799,,,,,,,,,,0.7140123248100281,,,,,,,,,,
8,,,4819,,,,,,,,,,0.6150063276290894,,,,,,,,,,
8,,,4839,,,,,,,,,,0.6462869644165039,,,,,,,,,,
8,,,4841,,,,,,,,,,,0.5873507261276245,0.7706810832023621,0.5591152310371399,2.7292778491973877,0.5878700017929077,0.39188775420188904,0.5594227313995361,0.5096034407615662,0.6945837736129761,0.5873507261276245
8,,,4841,,,,,,,,0.8315496444702148,0.30961722135543823,,,,,,,,,,,
,0.0003,0.0003,4842,,,,,,,,,,,,,,,,,,,,
9,,,4859,,,,,,,,,,1.0255578756332397,,,,,,,,,,
9,,,4879,,,,,,,,,,0.1482839435338974,,,,,,,,,,
9,,,4899,,,,,,,,,,0.18960265815258026,,,,,,,,,,
9,,,4919,,,,,,,,,,0.6172380447387695,,,,,,,,,,
9,,,4939,,,,,,,,,,0.20164860785007477,,,,,,,,,,
9,,,4959,,,,,,,,,,0.1250939667224884,,,,,,,,,,
9,,,4979,,,,,,,,,,0.5798482894897461,,,,,,,,,,
9,,,4999,,,,,,,,,,0.256733775138855,,,,,,,,,,
9,,,5019,,,,,,,,,,0.3495696485042572,,,,,,,,,,
9,,,5039,,,,,,,,,,0.23112605512142181,,,,,,,,,,
9,,,5059,,,,,,,,,,0.11250194907188416,,,,,,,,,,
9,,,5079,,,,,,,,,,0.23186486959457397,,,,,,,,,,
9,,,5099,,,,,,,,,,0.4364982545375824,,,,,,,,,,
9,,,5119,,,,,,,,,,0.0936962217092514,,,,,,,,,,
9,,,5139,,,,,,,,,,0.3133719563484192,,,,,,,,,,
9,,,5159,,,,,,,,,,0.548957347869873,,,,,,,,,,
9,,,5179,,,,,,,,,,0.3209308981895447,,,,,,,,,,
9,,,5199,,,,,,,,,,0.1285443753004074,,,,,,,,,,
9,,,5219,,,,,,,,,,0.1534845381975174,,,,,,,,,,
9,,,5239,,,,,,,,,,0.10620471090078354,,,,,,,,,,
9,,,5259,,,,,,,,,,0.5510439872741699,,,,,,,,,,
9,,,5279,,,,,,,,,,0.12866660952568054,,,,,,,,,,
9,,,5299,,,,,,,,,,0.1592828631401062,,,,,,,,,,
9,,,5319,,,,,,,,,,0.6245399117469788,,,,,,,,,,
9,,,5339,,,,,,,,,,0.48539718985557556,,,,,,,,,,
9,,,5359,,,,,,,,,,0.2467283308506012,,,,,,,,,,
9,,,5379,,,,,,,,,,0.12922567129135132,,,,,,,,,,
9,,,5379,,,,,,,,,,,0.4814525842666626,0.6914619207382202,0.4103928208351135,5.232779502868652,0.6120291352272034,0.23466448485851288,0.38537970185279846,0.4900089502334595,0.960698664188385,0.4814525842666626
9,,,5379,,,,,,,,0.8237994313240051,0.32355085015296936,,,,,,,,,,,
,0.0003,0.0003,5380,,,,,,,,,,,,,,,,,,,,
10,,,5399,,,,,,,,,,0.4636068344116211,,,,,,,,,,
